X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
2.119146,41.382882,"0","0","234",57.311,2026/06/01 13:51:28+00,,,,,,,,,,,,,,,,,,,,,
2.119116,41.382932,"0","0","235",57.321,2026/06/01 13:51:33+00,,,,,,,,,,,,,,,,,,,,,
2.119091,41.38298,"0","0","236",57.403,2026/06/01 13:51:37+00,,,,,,,,,,,,,,,,,,,,,
2.119076,41.383025,"0","0","237",57.409,2026/06/01 13:51:43+00,,,,,,,,,,,,,,,,,,,,,
2.11904,41.383071,"0","0","238",57.613,2026/06/01 13:51:48+00,,,,,,,,,,,,,,,,,,,,,
2.118965,41.38307,"0","0","239",58.097,2026/06/01 13:51:53+00,,,,,,,,,,,,,,,,,,,,,
2.1189,41.383067,"0","0","240",58.248,2026/06/01 13:51:58+00,,,,,,,,,,,,,,,,,,,,,
2.118834,41.38305,"0","0","241",58.573,2026/06/01 13:52:03+00,,,,,,,,,,,,,,,,,,,,,
2.118773,41.383018,"0","0","242",58.857,2026/06/01 13:52:08+00,,,,,,,,,,,,,,,,,,,,,
2.118718,41.382984,"0","0","243",59.294,2026/06/01 13:52:13+00,,,,,,,,,,,,,,,,,,,,,
2.11866,41.382954,"0","0","244",59.585,2026/06/01 13:52:18+00,,,,,,,,,,,,,,,,,,,,,
2.118604,41.382928,"0","0","245",59.66,2026/06/01 13:52:23+00,,,,,,,,,,,,,,,,,,,,,
2.118557,41.382897,"0","0","246",59.736,2026/06/01 13:52:28+00,,,,,,,,,,,,,,,,,,,,,
2.118494,41.382878,"0","0","247",59.798,2026/06/01 13:52:33+00,,,,,,,,,,,,,,,,,,,,,
2.118423,41.382861,"0","0","248",59.715,2026/06/01 13:52:38+00,,,,,,,,,,,,,,,,,,,,,
2.118358,41.38284,"0","0","249",59.726,2026/06/01 13:52:43+00,,,,,,,,,,,,,,,,,,,,,
2.118305,41.38281,"0","0","250",59.709,2026/06/01 13:52:48+00,,,,,,,,,,,,,,,,,,,,,
2.118245,41.382784,"0","0","251",59.751,2026/06/01 13:52:53+00,,,,,,,,,,,,,,,,,,,,,
2.118186,41.382772,"0","0","252",59.785,2026/06/01 13:52:58+00,,,,,,,,,,,,,,,,,,,,,
2.118129,41.382755,"0","0","253",59.726,2026/06/01 13:53:03+00,,,,,,,,,,,,,,,,,,,,,
2.118066,41.382742,"0","0","254",59.711,2026/06/01 13:53:08+00,,,,,,,,,,,,,,,,,,,,,
2.118008,41.382725,"0","0","255",59.715,2026/06/01 13:53:13+00,,,,,,,,,,,,,,,,,,,,,
2.117948,41.382708,"0","0","256",59.612,2026/06/01 13:53:18+00,,,,,,,,,,,,,,,,,,,,,
2.117885,41.38269,"0","0","257",59.563,2026/06/01 13:53:23+00,,,,,,,,,,,,,,,,,,,,,
2.117813,41.382682,"0","0","258",59.578,2026/06/01 13:53:29+00,,,,,,,,,,,,,,,,,,,,,
2.117751,41.382654,"0","0","259",59.564,2026/06/01 13:53:34+00,,,,,,,,,,,,,,,,,,,,,
2.117698,41.38263,"0","0","260",59.562,2026/06/01 13:53:42+00,,,,,,,,,,,,,,,,,,,,,
2.117644,41.382605,"0","0","261",59.583,2026/06/01 13:53:49+00,,,,,,,,,,,,,,,,,,,,,
2.117585,41.382569,"0","0","262",59.511,2026/06/01 13:53:53+00,,,,,,,,,,,,,,,,,,,,,
2.117534,41.382535,"0","0","263",59.509,2026/06/01 13:53:58+00,,,,,,,,,,,,,,,,,,,,,
2.1175,41.382491,"0","0","264",59.748,2026/06/01 13:54:03+00,,,,,,,,,,,,,,,,,,,,,
2.117481,41.382437,"0","0","265",60.062,2026/06/01 13:54:09+00,,,,,,,,,,,,,,,,,,,,,
2.117478,41.382386,"0","0","266",60.233,2026/06/01 13:54:14+00,,,,,,,,,,,,,,,,,,,,,
2.117485,41.38234,"0","0","267",60.238,2026/06/01 13:54:18+00,,,,,,,,,,,,,,,,,,,,,
2.117497,41.382286,"0","0","268",60.222,2026/06/01 13:54:26+00,,,,,,,,,,,,,,,,,,,,,
2.11749,41.38224,"0","0","269",60.169,2026/06/01 13:54:30+00,,,,,,,,,,,,,,,,,,,,,
2.117473,41.382186,"0","0","270",59.93,2026/06/01 13:54:43+00,,,,,,,,,,,,,,,,,,,,,
2.117415,41.382174,"0","0","271",59.945,2026/06/01 13:54:47+00,,,,,,,,,,,,,,,,,,,,,
2.117341,41.382156,"0","0","272",59.931,2026/06/01 13:54:53+00,,,,,,,,,,,,,,,,,,,,,
2.117271,41.38214,"0","0","273",59.872,2026/06/01 13:54:59+00,,,,,,,,,,,,,,,,,,,,,
2.117201,41.382127,"0","0","274",59.813,2026/06/01 13:55:04+00,,,,,,,,,,,,,,,,,,,,,
2.11714,41.382107,"0","0","275",59.914,2026/06/01 13:55:09+00,,,,,,,,,,,,,,,,,,,,,
2.117072,41.382096,"0","0","276",59.909,2026/06/01 13:55:14+00,,,,,,,,,,,,,,,,,,,,,
2.117009,41.382078,"0","0","277",60.119,2026/06/01 13:55:19+00,,,,,,,,,,,,,,,,,,,,,
2.116953,41.382056,"0","0","278",60.443,2026/06/01 13:55:23+00,,,,,,,,,,,,,,,,,,,,,
2.116886,41.382054,"0","0","279",60.564,2026/06/01 13:55:27+00,,,,,,,,,,,,,,,,,,,,,
2.11682,41.382037,"0","0","280",60.649,2026/06/01 13:55:32+00,,,,,,,,,,,,,,,,,,,,,
2.116756,41.382026,"0","0","281",60.923,2026/06/01 13:55:37+00,,,,,,,,,,,,,,,,,,,,,
2.116688,41.382017,"0","0","282",61.28,2026/06/01 13:55:42+00,,,,,,,,,,,,,,,,,,,,,
2.116625,41.381984,"0","0","283",61.421,2026/06/01 13:55:47+00,,,,,,,,,,,,,,,,,,,,,
2.11656,41.381955,"0","0","284",61.656,2026/06/01 13:55:52+00,,,,,,,,,,,,,,,,,,,,,
2.116492,41.381942,"0","0","285",61.842,2026/06/01 13:55:58+00,,,,,,,,,,,,,,,,,,,,,
2.116432,41.381934,"0","0","286",62.198,2026/06/01 13:56:03+00,,,,,,,,,,,,,,,,,,,,,
2.116385,41.381904,"0","0","287",62.515,2026/06/01 13:56:08+00,,,,,,,,,,,,,,,,,,,,,
2.11632,41.381884,"0","0","288",62.826,2026/06/01 13:56:14+00,,,,,,,,,,,,,,,,,,,,,
2.116246,41.381866,"0","0","289",63.009,2026/06/01 13:56:18+00,,,,,,,,,,,,,,,,,,,,,
2.116178,41.381849,"0","0","290",63.281,2026/06/01 13:56:24+00,,,,,,,,,,,,,,,,,,,,,
2.116115,41.38185,"0","0","291",63.435,2026/06/01 13:56:28+00,,,,,,,,,,,,,,,,,,,,,
2.116049,41.381836,"0","0","292",63.756,2026/06/01 13:56:33+00,,,,,,,,,,,,,,,,,,,,,
2.115991,41.381823,"0","0","293",63.981,2026/06/01 13:56:37+00,,,,,,,,,,,,,,,,,,,,,
2.115931,41.381812,"0","0","294",63.965,2026/06/01 13:56:41+00,,,,,,,,,,,,,,,,,,,,,
2.115858,41.381815,"0","0","295",64.162,2026/06/01 13:56:46+00,,,,,,,,,,,,,,,,,,,,,
2.115794,41.38183,"0","0","296",64.423,2026/06/01 13:56:50+00,,,,,,,,,,,,,,,,,,,,,
2.11573,41.381828,"0","0","297",64.648,2026/06/01 13:56:56+00,,,,,,,,,,,,,,,,,,,,,
2.115676,41.381854,"0","0","298",64.894,2026/06/01 13:57:01+00,,,,,,,,,,,,,,,,,,,,,
2.115633,41.381904,"0","0","299",65.145,2026/06/01 13:57:05+00,,,,,,,,,,,,,,,,,,,,,
2.115617,41.381957,"0","0","300",65.347,2026/06/01 13:57:11+00,,,,,,,,,,,,,,,,,,,,,
2.115587,41.382002,"0","0","301",65.411,2026/06/01 13:57:15+00,,,,,,,,,,,,,,,,,,,,,
2.115565,41.382048,"0","0","302",65.509,2026/06/01 13:57:19+00,,,,,,,,,,,,,,,,,,,,,
2.115548,41.382101,"0","0","303",65.626,2026/06/01 13:57:25+00,,,,,,,,,,,,,,,,,,,,,
2.11553,41.382146,"0","0","304",65.79,2026/06/01 13:57:29+00,,,,,,,,,,,,,,,,,,,,,
2.115494,41.382196,"0","0","305",65.871,2026/06/01 13:57:35+00,,,,,,,,,,,,,,,,,,,,,
2.115468,41.382243,"0","0","306",65.816,2026/06/01 13:57:39+00,,,,,,,,,,,,,,,,,,,,,
2.115465,41.382296,"0","0","307",65.82,2026/06/01 13:57:42+00,,,,,,,,,,,,,,,,,,,,,
2.115449,41.382351,"0","0","308",66.047,2026/06/01 13:57:47+00,,,,,,,,,,,,,,,,,,,,,
2.115444,41.382396,"0","0","309",66.248,2026/06/01 13:57:51+00,,,,,,,,,,,,,,,,,,,,,
2.115396,41.382454,"0","0","310",66.393,2026/06/01 13:57:57+00,,,,,,,,,,,,,,,,,,,,,
2.115379,41.382509,"0","0","311",66.479,2026/06/01 13:58:03+00,,,,,,,,,,,,,,,,,,,,,
2.115343,41.382552,"0","0","312",66.732,2026/06/01 13:58:07+00,,,,,,,,,,,,,,,,,,,,,
2.115308,41.382593,"0","0","313",66.892,2026/06/01 13:58:11+00,,,,,,,,,,,,,,,,,,,,,
2.115296,41.382642,"0","0","314",66.911,2026/06/01 13:58:15+00,,,,,,,,,,,,,,,,,,,,,
2.11525,41.382682,"0","0","315",66.909,2026/06/01 13:58:19+00,,,,,,,,,,,,,,,,,,,,,
2.115227,41.382732,"0","0","316",66.955,2026/06/01 13:58:25+00,,,,,,,,,,,,,,,,,,,,,
2.115213,41.382776,"0","0","317",66.969,2026/06/01 13:58:29+00,,,,,,,,,,,,,,,,,,,,,
2.115185,41.382822,"0","0","318",66.97,2026/06/01 13:58:33+00,,,,,,,,,,,,,,,,,,,,,
2.115169,41.382877,"0","0","319",66.985,2026/06/01 13:58:38+00,,,,,,,,,,,,,,,,,,,,,
2.11514,41.38292,"0","0","320",66.919,2026/06/01 13:58:42+00,,,,,,,,,,,,,,,,,,,,,
2.115124,41.382972,"0","0","321",67.056,2026/06/01 13:58:46+00,,,,,,,,,,,,,,,,,,,,,
2.115113,41.383027,"0","0","322",67.117,2026/06/01 13:58:51+00,,,,,,,,,,,,,,,,,,,,,
2.115083,41.383081,"0","0","323",67.452,2026/06/01 13:58:56+00,,,,,,,,,,,,,,,,,,,,,
2.115053,41.383129,"0","0","324",67.868,2026/06/01 13:59:00+00,,,,,,,,,,,,,,,,,,,,,
2.115024,41.383181,"0","0","325",68.333,2026/06/01 13:59:05+00,,,,,,,,,,,,,,,,,,,,,
2.115015,41.383231,"0","0","326",68.623,2026/06/01 13:59:09+00,,,,,,,,,,,,,,,,,,,,,
2.114991,41.383281,"0","0","327",68.715,2026/06/01 13:59:14+00,,,,,,,,,,,,,,,,,,,,,
2.114959,41.383328,"0","0","328",68.709,2026/06/01 13:59:19+00,,,,,,,,,,,,,,,,,,,,,
2.114967,41.383385,"0","0","329",68.925,2026/06/01 13:59:24+00,,,,,,,,,,,,,,,,,,,,,
2.115008,41.383429,"0","0","330",69.119,2026/06/01 13:59:28+00,,,,,,,,,,,,,,,,,,,,,
2.115066,41.383458,"0","0","331",69.42,2026/06/01 13:59:31+00,,,,,,,,,,,,,,,,,,,,,
2.11512,41.383484,"0","0","332",69.425,2026/06/01 13:59:35+00,,,,,,,,,,,,,,,,,,,,,
2.115176,41.383507,"0","0","333",69.419,2026/06/01 13:59:38+00,,,,,,,,,,,,,,,,,,,,,
2.115246,41.383523,"0","0","334",69.476,2026/06/01 13:59:42+00,,,,,,,,,,,,,,,,,,,,,
2.115303,41.383541,"0","0","335",69.427,2026/06/01 13:59:45+00,,,,,,,,,,,,,,,,,,,,,
2.115363,41.383554,"0","0","336",69.432,2026/06/01 13:59:49+00,,,,,,,,,,,,,,,,,,,,,
2.115434,41.383572,"0","0","337",69.418,2026/06/01 13:59:53+00,,,,,,,,,,,,,,,,,,,,,
2.115489,41.383594,"0","0","338",69.447,2026/06/01 13:59:58+00,,,,,,,,,,,,,,,,,,,,,
2.115572,41.383613,"0","0","339",69.429,2026/06/01 14:00:03+00,,,,,,,,,,,,,,,,,,,,,
2.115631,41.383627,"0","0","340",69.421,2026/06/01 14:00:08+00,,,,,,,,,,,,,,,,,,,,,
2.115695,41.383622,"0","0","341",69.409,2026/06/01 14:00:12+00,,,,,,,,,,,,,,,,,,,,,
2.115755,41.38363,"0","0","342",69.486,2026/06/01 14:00:16+00,,,,,,,,,,,,,,,,,,,,,
2.115834,41.383634,"0","0","343",69.34,2026/06/01 14:00:21+00,,,,,,,,,,,,,,,,,,,,,
2.115893,41.38365,"0","0","344",69.281,2026/06/01 14:00:25+00,,,,,,,,,,,,,,,,,,,,,
2.115968,41.383653,"0","0","345",69.116,2026/06/01 14:00:30+00,,,,,,,,,,,,,,,,,,,,,
2.116038,41.383674,"0","0","346",69.13,2026/06/01 14:00:34+00,,,,,,,,,,,,,,,,,,,,,
2.116107,41.38368,"0","0","347",69.197,2026/06/01 14:00:39+00,,,,,,,,,,,,,,,,,,,,,
2.116169,41.383703,"0","0","348",69.128,2026/06/01 14:00:43+00,,,,,,,,,,,,,,,,,,,,,
2.116235,41.38372,"0","0","349",69.193,2026/06/01 14:00:48+00,,,,,,,,,,,,,,,,,,,,,
2.116303,41.383751,"0","0","350",69.119,2026/06/01 14:00:52+00,,,,,,,,,,,,,,,,,,,,,
2.116375,41.38376,"0","0","351",69.372,2026/06/01 14:00:57+00,,,,,,,,,,,,,,,,,,,,,
2.116441,41.383778,"0","0","352",69.313,2026/06/01 14:01:01+00,,,,,,,,,,,,,,,,,,,,,
2.116512,41.3838,"0","0","353",69.314,2026/06/01 14:01:05+00,,,,,,,,,,,,,,,,,,,,,
2.11657,41.383812,"0","0","354",69.309,2026/06/01 14:01:09+00,,,,,,,,,,,,,,,,,,,,,
2.116621,41.38386,"0","0","355",69.389,2026/06/01 14:01:12+00,,,,,,,,,,,,,,,,,,,,,
2.116609,41.383905,"0","0","356",69.373,2026/06/01 14:01:17+00,,,,,,,,,,,,,,,,,,,,,
2.116661,41.38393,"0","0","357",69.364,2026/06/01 14:01:21+00,,,,,,,,,,,,,,,,,,,,,
2.116713,41.38396,"0","0","358",69.329,2026/06/01 14:01:26+00,,,,,,,,,,,,,,,,,,,,,
2.11676,41.38399,"0","0","359",69.313,2026/06/01 14:01:31+00,,,,,,,,,,,,,,,,,,,,,
2.116822,41.384004,"0","0","360",69.31,2026/06/01 14:01:36+00,,,,,,,,,,,,,,,,,,,,,
2.116899,41.384015,"0","0","361",69.361,2026/06/01 14:01:41+00,,,,,,,,,,,,,,,,,,,,,
2.116955,41.384047,"0","0","362",69.256,2026/06/01 14:01:45+00,,,,,,,,,,,,,,,,,,,,,
2.117017,41.384072,"0","0","363",68.942,2026/06/01 14:01:51+00,,,,,,,,,,,,,,,,,,,,,
2.117089,41.384098,"0","0","364",68.455,2026/06/01 14:01:57+00,,,,,,,,,,,,,,,,,,,,,
2.11716,41.384104,"0","0","365",67.607,2026/06/01 14:02:01+00,,,,,,,,,,,,,,,,,,,,,
2.11721,41.38413,"0","0","366",67.417,2026/06/01 14:02:06+00,,,,,,,,,,,,,,,,,,,,,
2.117241,41.384195,"0","0","367",67.109,2026/06/01 14:02:10+00,,,,,,,,,,,,,,,,,,,,,
2.117219,41.384249,"0","0","368",67.197,2026/06/01 14:02:15+00,,,,,,,,,,,,,,,,,,,,,
2.1172,41.384297,"0","0","369",67.131,2026/06/01 14:02:19+00,,,,,,,,,,,,,,,,,,,,,
2.117178,41.38434,"0","0","370",67.242,2026/06/01 14:02:23+00,,,,,,,,,,,,,,,,,,,,,
2.117153,41.384384,"0","0","371",67.647,2026/06/01 14:02:29+00,,,,,,,,,,,,,,,,,,,,,
2.117196,41.384429,"0","0","372",68.091,2026/06/01 14:02:35+00,,,,,,,,,,,,,,,,,,,,,
2.117131,41.38444,"0","0","373",68.228,2026/06/01 14:02:40+00,,,,,,,,,,,,,,,,,,,,,
2.117205,41.384438,"0","0","374",68.439,2026/06/01 14:02:44+00,,,,,,,,,,,,,,,,,,,,,
2.117912,41.384409,"0","0","375",72.274,2026/06/01 14:03:35+00,,,,,,,,,,,,,,,,,,,,,
2.117938,41.38445,"0","0","376",72.22,2026/06/01 14:03:46+00,,,,,,,,,,,,,,,,,,,,,
2.117974,41.384497,"0","0","377",72.273,2026/06/01 14:03:50+00,,,,,,,,,,,,,,,,,,,,,
2.117842,41.384365,"0","0","378",72.285,2026/06/01 14:03:57+00,,,,,,,,,,,,,,,,,,,,,
2.117788,41.38439,"0","0","379",72.213,2026/06/01 14:04:00+00,,,,,,,,,,,,,,,,,,,,,
2.117814,41.38446,"0","0","380",72.209,2026/06/01 14:04:02+00,,,,,,,,,,,,,,,,,,,,,
2.117802,41.384508,"0","0","381",72.249,2026/06/01 14:04:04+00,,,,,,,,,,,,,,,,,,,,,
2.117771,41.384572,"0","0","382",72.243,2026/06/01 14:04:06+00,,,,,,,,,,,,,,,,,,,,,
2.117757,41.384618,"0","0","383",72.254,2026/06/01 14:04:07+00,,,,,,,,,,,,,,,,,,,,,
