X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
2.116611,41.382079,0,0,46,60.389,2026/06/01 13:35:49+00,,,,,,,,,,,,,,,,,,,,,
2.116544,41.382069,0,0,47,61.043,2026/06/01 13:35:55+00,,,,,,,,,,,,,,,,,,,,,
2.116483,41.382057,0,0,48,61.081,2026/06/01 13:36:00+00,,,,,,,,,,,,,,,,,,,,,
2.116419,41.382037,0,0,49,63.078,2026/06/01 13:36:05+00,,,,,,,,,,,,,,,,,,,,,
2.116364,41.382017,0,0,50,63.264,2026/06/01 13:36:09+00,,,,,,,,,,,,,,,,,,,,,
2.116309,41.381998,0,0,51,63.013,2026/06/01 13:36:13+00,,,,,,,,,,,,,,,,,,,,,
2.116247,41.381982,0,0,52,63.385,2026/06/01 13:36:17+00,,,,,,,,,,,,,,,,,,,,,
2.116181,41.381959,0,0,53,63.889,2026/06/01 13:36:22+00,,,,,,,,,,,,,,,,,,,,,
2.11612,41.381939,0,0,54,63.817,2026/06/01 13:36:27+00,,,,,,,,,,,,,,,,,,,,,
2.116062,41.381928,0,0,55,63.309,2026/06/01 13:36:32+00,,,,,,,,,,,,,,,,,,,,,
2.115997,41.381912,0,0,56,62.870,2026/06/01 13:36:37+00,,,,,,,,,,,,,,,,,,,,,
2.115939,41.3819,0,0,57,62.794,2026/06/01 13:36:41+00,,,,,,,,,,,,,,,,,,,,,
2.115878,41.381887,0,0,58,62.665,2026/06/01 13:36:45+00,,,,,,,,,,,,,,,,,,,,,
2.115819,41.381871,0,0,59,62.220,2026/06/01 13:36:49+00,,,,,,,,,,,,,,,,,,,,,
2.115758,41.381861,0,0,60,62.374,2026/06/01 13:36:53+00,,,,,,,,,,,,,,,,,,,,,
2.115691,41.381874,0,0,61,62.582,2026/06/01 13:36:58+00,,,,,,,,,,,,,,,,,,,,,
2.115658,41.381922,0,0,62,63.079,2026/06/01 13:37:04+00,,,,,,,,,,,,,,,,,,,,,
2.115616,41.381961,0,0,63,63.355,2026/06/01 13:37:09+00,,,,,,,,,,,,,,,,,,,,,
2.115543,41.381976,0,0,64,62.574,2026/06/01 13:37:14+00,,,,,,,,,,,,,,,,,,,,,
2.115484,41.381991,0,0,65,60.042,2026/06/01 13:42:58+00,,,,,,,,,,,,,,,,,,,,,
2.115463,41.382045,0,0,66,60.922,2026/06/01 13:43:02+00,,,,,,,,,,,,,,,,,,,,,
2.115458,41.382094,0,0,67,61.314,2026/06/01 13:43:08+00,,,,,,,,,,,,,,,,,,,,,
2.11546,41.38214,0,0,68,61.409,2026/06/01 13:43:14+00,,,,,,,,,,,,,,,,,,,,,
2.115446,41.382191,0,0,69,62.566,2026/06/01 13:43:20+00,,,,,,,,,,,,,,,,,,,,,
2.11543,41.382244,0,0,70,62.930,2026/06/01 13:43:26+00,,,,,,,,,,,,,,,,,,,,,
2.115417,41.382292,0,0,71,62.821,2026/06/01 13:43:31+00,,,,,,,,,,,,,,,,,,,,,
2.11541,41.382344,0,0,72,63.086,2026/06/01 13:43:36+00,,,,,,,,,,,,,,,,,,,,,
2.115393,41.382395,0,0,73,64.130,2026/06/01 13:43:41+00,,,,,,,,,,,,,,,,,,,,,
2.115384,41.382449,0,0,74,65.378,2026/06/01 13:43:47+00,,,,,,,,,,,,,,,,,,,,,
2.115371,41.382494,0,0,75,65.885,2026/06/01 13:43:52+00,,,,,,,,,,,,,,,,,,,,,
2.11535,41.382541,0,0,76,66.551,2026/06/01 13:43:57+00,,,,,,,,,,,,,,,,,,,,,
2.11534,41.382591,0,0,77,66.820,2026/06/01 13:44:02+00,,,,,,,,,,,,,,,,,,,,,
2.115302,41.382636,0,0,78,67.183,2026/06/01 13:44:07+00,,,,,,,,,,,,,,,,,,,,,
2.115278,41.382685,0,0,79,67.025,2026/06/01 13:44:12+00,,,,,,,,,,,,,,,,,,,,,
2.115241,41.382731,0,0,80,67.917,2026/06/01 13:44:17+00,,,,,,,,,,,,,,,,,,,,,
2.115238,41.38278,0,0,81,70.709,2026/06/01 13:44:23+00,,,,,,,,,,,,,,,,,,,,,
2.115228,41.382829,0,0,82,71.540,2026/06/01 13:44:29+00,,,,,,,,,,,,,,,,,,,,,
2.115216,41.382877,0,0,83,72.144,2026/06/01 13:44:35+00,,,,,,,,,,,,,,,,,,,,,
2.115202,41.382923,0,0,84,73.145,2026/06/01 13:44:40+00,,,,,,,,,,,,,,,,,,,,,
2.115181,41.382968,0,0,85,73.510,2026/06/01 13:44:45+00,,,,,,,,,,,,,,,,,,,,,
2.115156,41.383019,0,0,86,73.614,2026/06/01 13:44:50+00,,,,,,,,,,,,,,,,,,,,,
2.115135,41.383062,0,0,87,73.672,2026/06/01 13:44:55+00,,,,,,,,,,,,,,,,,,,,,
2.115112,41.383112,0,0,88,73.669,2026/06/01 13:45:00+00,,,,,,,,,,,,,,,,,,,,,
2.115082,41.383161,0,0,89,73.765,2026/06/01 13:45:05+00,,,,,,,,,,,,,,,,,,,,,
2.115066,41.383207,0,0,90,73.884,2026/06/01 13:45:09+00,,,,,,,,,,,,,,,,,,,,,
2.115054,41.38326,0,0,91,73.834,2026/06/01 13:45:14+00,,,,,,,,,,,,,,,,,,,,,
2.115044,41.38331,0,0,92,73.555,2026/06/01 13:45:19+00,,,,,,,,,,,,,,,,,,,,,
2.115054,41.383357,0,0,93,73.110,2026/06/01 13:45:24+00,,,,,,,,,,,,,,,,,,,,,
2.115087,41.383397,0,0,94,72.809,2026/06/01 13:45:30+00,,,,,,,,,,,,,,,,,,,,,
2.115144,41.383424,0,0,95,71.975,2026/06/01 13:45:36+00,,,,,,,,,,,,,,,,,,,,,
2.115209,41.383441,0,0,96,71.399,2026/06/01 13:45:42+00,,,,,,,,,,,,,,,,,,,,,
2.115275,41.383453,0,0,97,70.270,2026/06/01 13:45:47+00,,,,,,,,,,,,,,,,,,,,,
2.115336,41.38347,0,0,98,69.915,2026/06/01 13:45:52+00,,,,,,,,,,,,,,,,,,,,,
2.115404,41.383485,0,0,99,70.049,2026/06/01 13:45:57+00,,,,,,,,,,,,,,,,,,,,,
2.11547,41.383504,0,0,100,69.877,2026/06/01 13:46:02+00,,,,,,,,,,,,,,,,,,,,,
2.115535,41.383527,0,0,101,69.564,2026/06/01 13:46:07+00,,,,,,,,,,,,,,,,,,,,,
2.115596,41.38354,0,0,102,69.060,2026/06/01 13:46:12+00,,,,,,,,,,,,,,,,,,,,,
2.115664,41.383558,0,0,103,69.049,2026/06/01 13:46:17+00,,,,,,,,,,,,,,,,,,,,,
2.115726,41.383575,0,0,104,69.178,2026/06/01 13:46:22+00,,,,,,,,,,,,,,,,,,,,,
2.115791,41.383595,0,0,105,69.633,2026/06/01 13:46:27+00,,,,,,,,,,,,,,,,,,,,,
2.115853,41.383607,0,0,106,70.326,2026/06/01 13:46:31+00,,,,,,,,,,,,,,,,,,,,,
2.115915,41.383619,0,0,107,70.209,2026/06/01 13:46:35+00,,,,,,,,,,,,,,,,,,,,,
2.115984,41.383633,0,0,108,70.229,2026/06/01 13:46:40+00,,,,,,,,,,,,,,,,,,,,,
2.11604,41.38365,0,0,109,70.263,2026/06/01 13:46:44+00,,,,,,,,,,,,,,,,,,,,,
2.116109,41.383665,0,0,110,70.124,2026/06/01 13:46:49+00,,,,,,,,,,,,,,,,,,,,,
2.116174,41.383684,0,0,111,70.069,2026/06/01 13:46:54+00,,,,,,,,,,,,,,,,,,,,,
2.116235,41.383702,0,0,112,69.673,2026/06/01 13:46:59+00,,,,,,,,,,,,,,,,,,,,,
2.116295,41.383718,0,0,113,69.351,2026/06/01 13:47:04+00,,,,,,,,,,,,,,,,,,,,,
2.11636,41.38374,0,0,114,69.218,2026/06/01 13:47:09+00,,,,,,,,,,,,,,,,,,,,,
2.116418,41.383753,0,0,115,68.414,2026/06/01 13:47:14+00,,,,,,,,,,,,,,,,,,,,,
2.116485,41.383762,0,0,116,68.123,2026/06/01 13:47:19+00,,,,,,,,,,,,,,,,,,,,,
2.116546,41.383765,0,0,117,67.854,2026/06/01 13:47:23+00,,,,,,,,,,,,,,,,,,,,,
2.116614,41.383762,0,0,118,69.456,2026/06/01 13:47:28+00,,,,,,,,,,,,,,,,,,,,,
2.116678,41.383773,0,0,119,70.711,2026/06/01 13:47:33+00,,,,,,,,,,,,,,,,,,,,,
2.116735,41.383801,0,0,120,71.609,2026/06/01 13:47:37+00,,,,,,,,,,,,,,,,,,,,,
2.116773,41.383839,0,0,121,72.247,2026/06/01 13:47:41+00,,,,,,,,,,,,,,,,,,,,,
2.116805,41.383878,0,0,122,72.441,2026/06/01 13:47:45+00,,,,,,,,,,,,,,,,,,,,,
2.116823,41.383929,0,0,123,72.192,2026/06/01 13:47:49+00,,,,,,,,,,,,,,,,,,,,,
2.11679,41.383978,0,0,124,71.217,2026/06/01 13:47:54+00,,,,,,,,,,,,,,,,,,,,,
2.116727,41.383999,0,0,125,71.211,2026/06/01 13:47:59+00,,,,,,,,,,,,,,,,,,,,,
2.116688,41.384035,0,0,126,71.249,2026/06/01 13:48:04+00,,,,,,,,,,,,,,,,,,,,,
2.116656,41.384081,0,0,127,71.526,2026/06/01 13:48:09+00,,,,,,,,,,,,,,,,,,,,,
2.116638,41.384128,0,0,128,71.892,2026/06/01 13:48:14+00,,,,,,,,,,,,,,,,,,,,,
2.116625,41.384178,0,0,129,72.761,2026/06/01 13:48:19+00,,,,,,,,,,,,,,,,,,,,,
2.116616,41.384225,0,0,130,74.135,2026/06/01 13:48:24+00,,,,,,,,,,,,,,,,,,,,,
2.116659,41.38419,0,0,131,73.686,2026/06/01 13:48:37+00,,,,,,,,,,,,,,,,,,,,,
2.116689,41.384146,0,0,132,73.914,2026/06/01 13:48:42+00,,,,,,,,,,,,,,,,,,,,,
2.116717,41.384099,0,0,133,75.009,2026/06/01 13:48:47+00,,,,,,,,,,,,,,,,,,,,,
2.116719,41.384043,0,0,134,77.135,2026/06/01 13:48:52+00,,,,,,,,,,,,,,,,,,,,,
2.116762,41.384006,0,0,135,75.449,2026/06/01 13:48:57+00,,,,,,,,,,,,,,,,,,,,,
2.116825,41.384015,0,0,136,70.580,2026/06/01 13:49:02+00,,,,,,,,,,,,,,,,,,,,,
2.116889,41.384033,0,0,137,70.445,2026/06/01 13:49:07+00,,,,,,,,,,,,,,,,,,,,,
2.116952,41.38404,0,0,138,70.339,2026/06/01 13:49:11+00,,,,,,,,,,,,,,,,,,,,,
2.117018,41.384064,0,0,139,69.867,2026/06/01 13:49:16+00,,,,,,,,,,,,,,,,,,,,,
2.117075,41.384079,0,0,140,69.374,2026/06/01 13:49:20+00,,,,,,,,,,,,,,,,,,,,,
2.117135,41.384092,0,0,141,68.850,2026/06/01 13:49:24+00,,,,,,,,,,,,,,,,,,,,,
2.117203,41.384109,0,0,142,68.269,2026/06/01 13:49:29+00,,,,,,,,,,,,,,,,,,,,,
2.117271,41.384123,0,0,143,68.681,2026/06/01 13:49:34+00,,,,,,,,,,,,,,,,,,,,,
2.117328,41.384137,0,0,144,68.861,2026/06/01 13:49:38+00,,,,,,,,,,,,,,,,,,,,,
2.117392,41.38416,0,0,145,69.817,2026/06/01 13:49:43+00,,,,,,,,,,,,,,,,,,,,,
2.117458,41.384179,0,0,146,69.609,2026/06/01 13:49:48+00,,,,,,,,,,,,,,,,,,,,,
2.117524,41.384196,0,0,147,70.010,2026/06/01 13:49:53+00,,,,,,,,,,,,,,,,,,,,,
2.117585,41.384217,0,0,148,71.294,2026/06/01 13:49:58+00,,,,,,,,,,,,,,,,,,,,,
2.117652,41.384241,0,0,149,72.255,2026/06/01 13:50:03+00,,,,,,,,,,,,,,,,,,,,,
2.117719,41.384263,0,0,150,73.960,2026/06/01 13:50:08+00,,,,,,,,,,,,,,,,,,,,,
2.117783,41.384284,0,0,151,74.024,2026/06/01 13:50:13+00,,,,,,,,,,,,,,,,,,,,,
2.117849,41.384299,0,0,152,74.412,2026/06/01 13:50:18+00,,,,,,,,,,,,,,,,,,,,,
2.117912,41.384312,0,0,153,74.459,2026/06/01 13:50:22+00,,,,,,,,,,,,,,,,,,,,,
2.117967,41.384333,0,0,154,72.975,2026/06/01 13:50:26+00,,,,,,,,,,,,,,,,,,,,,
2.118033,41.384349,0,0,155,71.294,2026/06/01 13:50:31+00,,,,,,,,,,,,,,,,,,,,,
2.118097,41.384359,0,0,156,71.146,2026/06/01 13:50:35+00,,,,,,,,,,,,,,,,,,,,,
2.118161,41.38437,0,0,157,70.488,2026/06/01 13:50:39+00,,,,,,,,,,,,,,,,,,,,,
2.118239,41.384367,0,0,158,69.816,2026/06/01 13:50:43+00,,,,,,,,,,,,,,,,,,,,,
2.118245,41.38442,0,0,159,70.909,2026/06/01 13:50:52+00,,,,,,,,,,,,,,,,,,,,,
2.118231,41.38447,0,0,160,68.266,2026/06/01 13:50:58+00,,,,,,,,,,,,,,,,,,,,,
2.118213,41.384515,0,0,161,67.520,2026/06/01 13:51:05+00,,,,,,,,,,,,,,,,,,,,,
2.118191,41.38456,0,0,162,67.511,2026/06/01 13:51:10+00,,,,,,,,,,,,,,,,,,,,,
2.118176,41.384607,0,0,163,67.976,2026/06/01 13:51:15+00,,,,,,,,,,,,,,,,,,,,,
2.118163,41.384659,0,0,164,68.650,2026/06/01 13:51:20+00,,,,,,,,,,,,,,,,,,,,,
2.118211,41.384722,0,0,165,69.768,2026/06/01 13:51:27+00,,,,,,,,,,,,,,,,,,,,,
2.118142,41.384737,0,0,166,70.975,2026/06/01 13:51:37+00,,,,,,,,,,,,,,,,,,,,,
2.118064,41.384736,0,0,167,69.631,2026/06/01 13:51:52+00,,,,,,,,,,,,,,,,,,,,,
2.118012,41.384708,0,0,168,62.940,2026/06/01 13:52:01+00,,,,,,,,,,,,,,,,,,,,,
2.118063,41.384682,0,0,169,58.546,2026/06/01 13:53:53+00,,,,,,,,,,,,,,,,,,,,,
2.118127,41.384653,0,0,170,60.588,2026/06/01 13:53:57+00,,,,,,,,,,,,,,,,,,,,,
2.118195,41.38463,0,0,171,64.816,2026/06/01 13:54:00+00,,,,,,,,,,,,,,,,,,,,,
2.118248,41.384655,0,0,172,69.909,2026/06/01 13:54:05+00,,,,,,,,,,,,,,,,,,,,,
2.118312,41.384658,0,0,173,69.776,2026/06/01 13:54:11+00,,,,,,,,,,,,,,,,,,,,,
2.118373,41.384632,0,0,174,66.750,2026/06/01 13:54:16+00,,,,,,,,,,,,,,,,,,,,,
2.118418,41.384593,0,0,175,65.311,2026/06/01 13:54:45+00,,,,,,,,,,,,,,,,,,,,,
2.11844,41.38455,0,0,176,64.896,2026/06/01 13:54:51+00,,,,,,,,,,,,,,,,,,,,,
2.118473,41.384507,0,0,177,64.370,2026/06/01 13:54:56+00,,,,,,,,,,,,,,,,,,,,,
2.118541,41.384518,0,0,178,63.258,2026/06/01 13:55:00+00,,,,,,,,,,,,,,,,,,,,,
2.118598,41.384536,0,0,179,61.945,2026/06/01 13:55:04+00,,,,,,,,,,,,,,,,,,,,,
2.118657,41.384559,0,0,180,61.791,2026/06/01 13:55:09+00,,,,,,,,,,,,,,,,,,,,,
2.118686,41.384603,0,0,181,61.640,2026/06/01 13:55:14+00,,,,,,,,,,,,,,,,,,,,,
2.118702,41.384655,0,0,182,61.849,2026/06/01 13:55:19+00,,,,,,,,,,,,,,,,,,,,,
2.11876,41.384684,0,0,183,61.802,2026/06/01 13:55:26+00,,,,,,,,,,,,,,,,,,,,,
2.118817,41.384699,0,0,184,61.322,2026/06/01 13:55:31+00,,,,,,,,,,,,,,,,,,,,,
2.118879,41.384711,0,0,185,60.609,2026/06/01 13:55:36+00,,,,,,,,,,,,,,,,,,,,,
2.118941,41.384725,0,0,186,60.346,2026/06/01 13:55:41+00,,,,,,,,,,,,,,,,,,,,,
2.119005,41.384746,0,0,187,60.710,2026/06/01 13:55:46+00,,,,,,,,,,,,,,,,,,,,,
2.119067,41.384764,0,0,188,62.661,2026/06/01 13:55:51+00,,,,,,,,,,,,,,,,,,,,,
2.119128,41.384778,0,0,189,63.086,2026/06/01 13:55:56+00,,,,,,,,,,,,,,,,,,,,,
2.11917,41.384821,0,0,190,63.510,2026/06/01 13:56:02+00,,,,,,,,,,,,,,,,,,,,,
2.119191,41.384865,0,0,191,63.018,2026/06/01 13:56:07+00,,,,,,,,,,,,,,,,,,,,,
2.119251,41.384874,0,0,192,61.535,2026/06/01 13:56:13+00,,,,,,,,,,,,,,,,,,,,,
2.119311,41.384865,0,0,193,61.071,2026/06/01 13:56:18+00,,,,,,,,,,,,,,,,,,,,,
2.119378,41.384848,0,0,194,60.140,2026/06/01 13:56:23+00,,,,,,,,,,,,,,,,,,,,,
2.119444,41.384829,0,0,195,59.413,2026/06/01 13:56:28+00,,,,,,,,,,,,,,,,,,,,,
2.119507,41.384802,0,0,196,59.043,2026/06/01 13:56:33+00,,,,,,,,,,,,,,,,,,,,,
2.119573,41.384778,0,0,197,58.407,2026/06/01 13:56:38+00,,,,,,,,,,,,,,,,,,,,,
2.119634,41.384752,0,0,198,57.709,2026/06/01 13:56:43+00,,,,,,,,,,,,,,,,,,,,,
2.11968,41.384723,0,0,199,57.383,2026/06/01 13:56:47+00,,,,,,,,,,,,,,,,,,,,,
2.119752,41.384708,0,0,200,57.287,2026/06/01 13:56:52+00,,,,,,,,,,,,,,,,,,,,,
2.119818,41.384691,0,0,201,57.168,2026/06/01 13:56:57+00,,,,,,,,,,,,,,,,,,,,,
2.119876,41.38467,0,0,202,57.423,2026/06/01 13:57:01+00,,,,,,,,,,,,,,,,,,,,,
2.11994,41.384681,0,0,203,58.097,2026/06/01 13:57:05+00,,,,,,,,,,,,,,,,,,,,,
2.12,41.384692,0,0,204,58.275,2026/06/01 13:57:09+00,,,,,,,,,,,,,,,,,,,,,
2.12007,41.384705,0,0,205,58.792,2026/06/01 13:57:14+00,,,,,,,,,,,,,,,,,,,,,
2.120126,41.384722,0,0,206,58.868,2026/06/01 13:57:18+00,,,,,,,,,,,,,,,,,,,,,
2.120186,41.384745,0,0,207,58.737,2026/06/01 13:57:23+00,,,,,,,,,,,,,,,,,,,,,
2.120242,41.384764,0,0,208,59.045,2026/06/01 13:57:28+00,,,,,,,,,,,,,,,,,,,,,
2.120297,41.384739,0,0,209,59.047,2026/06/01 13:57:35+00,,,,,,,,,,,,,,,,,,,,,
2.120315,41.38469,0,0,210,56.711,2026/06/01 13:57:41+00,,,,,,,,,,,,,,,,,,,,,
2.120332,41.384641,0,0,211,56.109,2026/06/01 13:57:46+00,,,,,,,,,,,,,,,,,,,,,
2.120359,41.384594,0,0,212,56.376,2026/06/01 13:57:51+00,,,,,,,,,,,,,,,,,,,,,
2.120381,41.384545,0,0,213,56.770,2026/06/01 13:57:56+00,,,,,,,,,,,,,,,,,,,,,
2.120405,41.384504,0,0,214,57.251,2026/06/01 13:58:00+00,,,,,,,,,,,,,,,,,,,,,
2.120428,41.384462,0,0,215,57.596,2026/06/01 13:58:04+00,,,,,,,,,,,,,,,,,,,,,
2.120445,41.384409,0,0,216,58.360,2026/06/01 13:58:09+00,,,,,,,,,,,,,,,,,,,,,
2.120422,41.384364,0,0,217,58.218,2026/06/01 13:58:14+00,,,,,,,,,,,,,,,,,,,,,
2.120432,41.384318,0,0,218,56.975,2026/06/01 13:58:19+00,,,,,,,,,,,,,,,,,,,,,
2.120381,41.384292,0,0,219,58.191,2026/06/01 13:58:24+00,,,,,,,,,,,,,,,,,,,,,
2.120317,41.384288,0,0,220,58.910,2026/06/01 13:58:29+00,,,,,,,,,,,,,,,,,,,,,
2.120233,41.384299,0,0,221,59.813,2026/06/01 14:00:40+00,,,,,,,,,,,,,,,,,,,,,
2.120175,41.384276,0,0,222,60.443,2026/06/01 14:00:45+00,,,,,,,,,,,,,,,,,,,,,
2.120118,41.38426,0,0,223,58.807,2026/06/01 14:01:04+00,,,,,,,,,,,,,,,,,,,,,
2.120064,41.384236,0,0,224,58.009,2026/06/01 14:01:09+00,,,,,,,,,,,,,,,,,,,,,
2.120003,41.384214,0,0,225,58.643,2026/06/01 14:01:14+00,,,,,,,,,,,,,,,,,,,,,
2.119935,41.384202,0,0,226,59.267,2026/06/01 14:01:20+00,,,,,,,,,,,,,,,,,,,,,
2.119869,41.384189,0,0,227,59.438,2026/06/01 14:01:25+00,,,,,,,,,,,,,,,,,,,,,
2.119826,41.384157,0,0,228,61.723,2026/06/01 14:01:36+00,,,,,,,,,,,,,,,,,,,,,
2.119769,41.38413,0,0,229,60.327,2026/06/01 14:01:40+00,,,,,,,,,,,,,,,,,,,,,
2.119712,41.384108,0,0,230,59.485,2026/06/01 14:01:49+00,,,,,,,,,,,,,,,,,,,,,
2.119648,41.384104,0,0,231,59.862,2026/06/01 14:02:11+00,,,,,,,,,,,,,,,,,,,,,
2.119574,41.384102,0,0,232,59.228,2026/06/01 14:02:15+00,,,,,,,,,,,,,,,,,,,,,
2.1195,41.38409,0,0,233,59.297,2026/06/01 14:02:20+00,,,,,,,,,,,,,,,,,,,,,
2.119434,41.384077,0,0,234,59.456,2026/06/01 14:02:24+00,,,,,,,,,,,,,,,,,,,,,
2.119372,41.384063,0,0,235,60.759,2026/06/01 14:02:28+00,,,,,,,,,,,,,,,,,,,,,
2.119303,41.384049,0,0,236,61.314,2026/06/01 14:02:32+00,,,,,,,,,,,,,,,,,,,,,
2.119242,41.384035,0,0,237,61.609,2026/06/01 14:02:36+00,,,,,,,,,,,,,,,,,,,,,
2.119193,41.384009,0,0,238,60.997,2026/06/01 14:02:45+00,,,,,,,,,,,,,,,,,,,,,
2.119139,41.38399,0,0,239,60.971,2026/06/01 14:02:51+00,,,,,,,,,,,,,,,,,,,,,
2.119071,41.383987,0,0,240,61.292,2026/06/01 14:02:57+00,,,,,,,,,,,,,,,,,,,,,
2.119009,41.383996,0,0,241,61.677,2026/06/01 14:03:03+00,,,,,,,,,,,,,,,,,,,,,
2.118959,41.384025,0,0,242,61.521,2026/06/01 14:03:08+00,,,,,,,,,,,,,,,,,,,,,
2.118907,41.384064,0,0,243,61.189,2026/06/01 14:03:13+00,,,,,,,,,,,,,,,,,,,,,
2.118875,41.384109,0,0,244,60.916,2026/06/01 14:03:17+00,,,,,,,,,,,,,,,,,,,,,
