latitude,longitude,elevation,time
41.38398,2.116821,55.021,2026-06-01 13:21:36.998000+00:00
41.38401,2.116872,54.611,2026-06-01 13:21:39.998000+00:00
41.384038,2.116938,54.247,2026-06-01 13:21:43.998000+00:00
41.384057,2.117013,54.013,2026-06-01 13:21:47.998000+00:00
41.384075,2.117085,53.943,2026-06-01 13:21:51.998000+00:00
41.384085,2.117154,53.307,2026-06-01 13:21:55.998000+00:00
41.3841,2.117232,53.309,2026-06-01 13:22:00.998000+00:00
41.384117,2.117302,53.193,2026-06-01 13:22:05.998000+00:00
41.384137,2.117358,52.947,2026-06-01 13:22:08.998000+00:00
41.384159,2.117422,52.878,2026-06-01 13:22:12.998000+00:00
41.384181,2.117498,52.443,2026-06-01 13:22:17.998000+00:00
41.384203,2.117564,52.287,2026-06-01 13:22:22.998000+00:00
41.384217,2.117639,52.584,2026-06-01 13:22:26.998000+00:00
41.384222,2.117699,52.989,2026-06-01 13:22:29.998000+00:00
41.384224,2.117772,52.989,2026-06-01 13:22:34.998000+00:00
41.384237,2.117829,53.285,2026-06-01 13:22:37.998000+00:00
41.384244,2.117902,53.241,2026-06-01 13:22:41.998000+00:00
41.384258,2.117962,53.581,2026-06-01 13:22:44.998000+00:00
41.384271,2.118024,54.009,2026-06-01 13:22:48.998000+00:00
41.384307,2.118076,54.109,2026-06-01 13:22:51.998000+00:00
41.384326,2.118133,54.156,2026-06-01 13:22:54.998000+00:00
41.384333,2.118196,52.76,2026-06-01 13:22:57.998000+00:00
41.384347,2.118254,52.571,2026-06-01 13:23:01.998000+00:00
41.384349,2.118325,53.026,2026-06-01 13:23:05.998000+00:00
41.384368,2.118394,52.83,2026-06-01 13:23:11.998000+00:00
41.384373,2.118455,52.777,2026-06-01 13:23:16.998000+00:00
41.384334,2.118495,53.852,2026-06-01 13:23:21.998000+00:00
41.384294,2.118541,53.082,2026-06-01 13:23:26.998000+00:00
41.38427,2.118605,52.928,2026-06-01 13:23:31.998000+00:00
41.384266,2.118681,52.265,2026-06-01 13:23:35.998000+00:00
41.384232,2.118726,52.568,2026-06-01 13:23:39.998000+00:00
41.384244,2.118785,52.514,2026-06-01 13:23:45.998000+00:00
41.3842,2.118821,52.209,2026-06-01 13:23:49.998000+00:00
41.384152,2.118851,51.688,2026-06-01 13:23:53.998000+00:00
41.384105,2.11888,50.992,2026-06-01 13:23:57.998000+00:00
41.384052,2.118894,50.943,2026-06-01 13:24:01.998000+00:00
41.384015,2.118934,51.038,2026-06-01 13:24:04.998000+00:00
41.383989,2.118987,51.092,2026-06-01 13:24:07.998000+00:00
41.383945,2.119025,50.969,2026-06-01 13:24:11.998000+00:00
41.383902,2.119052,50.974,2026-06-01 13:24:15.998000+00:00
41.383865,2.119098,50.584,2026-06-01 13:24:20.998000+00:00
41.383851,2.11916,50.81,2026-06-01 13:24:25.998000+00:00
41.383799,2.119137,50.645,2026-06-01 13:24:28.998000+00:00
41.383747,2.119153,50.247,2026-06-01 13:24:32.998000+00:00
41.383692,2.119158,50.011,2026-06-01 13:24:36.998000+00:00
41.38364,2.119172,50.209,2026-06-01 13:24:40.998000+00:00
41.383587,2.119196,48.966,2026-06-01 13:24:45.998000+00:00
41.383536,2.119199,49.28,2026-06-01 13:24:50.998000+00:00
41.383489,2.119205,49.041,2026-06-01 13:24:53.998000+00:00
41.383442,2.11923,48.486,2026-06-01 13:24:58.998000+00:00
41.383394,2.119248,48.34,2026-06-01 13:25:01.998000+00:00
41.383342,2.119265,47.777,2026-06-01 13:25:05.998000+00:00
41.383286,2.11928,48.182,2026-06-01 13:25:09.998000+00:00
41.38324,2.119297,48.362,2026-06-01 13:25:13.998000+00:00
41.383188,2.119329,47.848,2026-06-01 13:25:18.998000+00:00
41.383123,2.119342,47.487,2026-06-01 13:25:22.998000+00:00
41.383081,2.119377,47.442,2026-06-01 13:25:26.998000+00:00
41.383032,2.119398,47.226,2026-06-01 13:25:30.998000+00:00
41.382985,2.11942,46.809,2026-06-01 13:25:34.998000+00:00
41.382927,2.119443,46.14,2026-06-01 13:25:38.998000+00:00
41.382876,2.11947,46.374,2026-06-01 13:25:43.998000+00:00
41.382829,2.119501,45.925,2026-06-01 13:25:47.998000+00:00
41.382795,2.119546,45.79,2026-06-01 13:25:51.998000+00:00
41.382797,2.119606,45.354,2026-06-01 13:25:54.998000+00:00
41.382823,2.119665,45.411,2026-06-01 13:25:58.998000+00:00
41.38281,2.119742,45.596,2026-06-01 13:26:04.998000+00:00
41.382825,2.119808,45.846,2026-06-01 13:26:10.998000+00:00
41.382859,2.119868,46.182,2026-06-01 13:26:17.998000+00:00
41.382873,2.119928,46.482,2026-06-01 13:26:23.998000+00:00
41.382887,2.119993,46.843,2026-06-01 13:26:33.998000+00:00
41.382909,2.120046,47.117,2026-06-01 13:26:38.998000+00:00
41.38293,2.120107,47.609,2026-06-01 13:26:44.998000+00:00
41.382952,2.120164,48.05,2026-06-01 13:26:49.998000+00:00
41.382923,2.12022,48.094,2026-06-01 13:26:58.998000+00:00
41.382908,2.120286,47.775,2026-06-01 13:27:06.998000+00:00
41.382914,2.12036,47.57,2026-06-01 13:27:11.998000+00:00
41.382924,2.120422,47.324,2026-06-01 13:27:15.998000+00:00
41.382944,2.120487,47.381,2026-06-01 13:27:19.998000+00:00
41.382954,2.120548,47.456,2026-06-01 13:27:24.998000+00:00
41.382981,2.120596,47.796,2026-06-01 13:27:30.998000+00:00
41.38303,2.120624,48.022,2026-06-01 13:27:37.998000+00:00
41.383079,2.120646,48.674,2026-06-01 13:27:43.998000+00:00
41.383121,2.120687,48.756,2026-06-01 13:28:02.998000+00:00
41.383139,2.120765,48.321,2026-06-01 13:28:07.998000+00:00
41.383157,2.120833,48.409,2026-06-01 13:28:13.998000+00:00
41.383156,2.120903,48.479,2026-06-01 13:28:17.998000+00:00
41.383182,2.120968,48.153,2026-06-01 13:28:21.998000+00:00
41.383205,2.121033,47.934,2026-06-01 13:28:25.998000+00:00
41.383252,2.12107,47.959,2026-06-01 13:28:29.998000+00:00
41.383297,2.121114,48.383,2026-06-01 13:28:33.998000+00:00
41.383306,2.121175,48.35,2026-06-01 13:28:40.998000+00:00
41.383314,2.121243,48.265,2026-06-01 13:28:47.998000+00:00
41.383323,2.121311,48.015,2026-06-01 13:28:52.998000+00:00
41.383318,2.121374,48.271,2026-06-01 13:28:58.998000+00:00
41.383339,2.12143,48.471,2026-06-01 13:29:04.998000+00:00
41.383394,2.121427,48.541,2026-06-01 13:29:09.998000+00:00
41.383449,2.121426,48.515,2026-06-01 13:29:14.998000+00:00
41.383495,2.121447,48.609,2026-06-01 13:29:19.998000+00:00
41.383541,2.121488,48.299,2026-06-01 13:29:24.998000+00:00
41.383567,2.121549,47.763,2026-06-01 13:29:28.998000+00:00
41.383571,2.121615,48.134,2026-06-01 13:29:32.998000+00:00
41.383587,2.121682,48.219,2026-06-01 13:29:38.998000+00:00
41.383602,2.12175,48.723,2026-06-01 13:29:43.998000+00:00
41.38359,2.121833,49.09,2026-06-01 13:29:54.998000+00:00
41.383577,2.121893,48.345,2026-06-01 13:29:58.998000+00:00
41.383569,2.121962,48.235,2026-06-01 13:30:21.998000+00:00
41.38362,2.121988,48.071,2026-06-01 13:31:19.998000+00:00
41.383668,2.121964,47.916,2026-06-01 13:31:24.998000+00:00
41.383709,2.121916,48.076,2026-06-01 13:31:28.998000+00:00
41.383732,2.121842,49.013,2026-06-01 13:31:33.998000+00:00
41.383771,2.121794,48.509,2026-06-01 13:31:37.998000+00:00
41.383821,2.121774,48.733,2026-06-01 13:31:41.998000+00:00
41.383868,2.121771,48.847,2026-06-01 13:31:45.998000+00:00
41.383911,2.121734,48.918,2026-06-01 13:31:49.998000+00:00
41.383965,2.121709,48.753,2026-06-01 13:31:53.998000+00:00
41.384008,2.121692,48.567,2026-06-01 13:31:57.998000+00:00
41.384059,2.121679,48.794,2026-06-01 13:32:01.998000+00:00
41.384098,2.121633,48.639,2026-06-01 13:32:06.998000+00:00
41.384113,2.121569,48.129,2026-06-01 13:32:11.998000+00:00
41.384093,2.121504,48.515,2026-06-01 13:32:16.998000+00:00
41.384071,2.121437,48.552,2026-06-01 13:32:19.998000+00:00
41.384072,2.121367,48.553,2026-06-01 13:32:22.998000+00:00
41.384055,2.121299,48.508,2026-06-01 13:32:26.998000+00:00
41.384058,2.12123,48.809,2026-06-01 13:32:30.998000+00:00
41.384051,2.121161,48.817,2026-06-01 13:32:34.998000+00:00
41.384023,2.121104,48.871,2026-06-01 13:32:38.998000+00:00
41.384028,2.121031,48.922,2026-06-01 13:32:42.998000+00:00
41.384005,2.12097,48.837,2026-06-01 13:32:47.998000+00:00
41.383998,2.120905,49.641,2026-06-01 13:33:06.998000+00:00
41.383983,2.120826,47.418,2026-06-01 13:33:09.998000+00:00
41.383964,2.120757,48.983,2026-06-01 13:33:13.998000+00:00
41.383932,2.120696,48.593,2026-06-01 13:33:18.998000+00:00
41.383916,2.120626,49.269,2026-06-01 13:33:22.998000+00:00
41.383918,2.120564,49.127,2026-06-01 13:33:25.998000+00:00
41.383901,2.120508,49.268,2026-06-01 13:33:28.998000+00:00
41.383884,2.120445,49.314,2026-06-01 13:33:32.998000+00:00
41.383881,2.120377,49.509,2026-06-01 13:33:36.998000+00:00
41.383865,2.120321,49.514,2026-06-01 13:33:39.998000+00:00
41.383834,2.120259,49.538,2026-06-01 13:33:43.998000+00:00
41.383803,2.120195,49.789,2026-06-01 13:33:47.998000+00:00
41.383782,2.120136,49.764,2026-06-01 13:33:51.998000+00:00
41.38376,2.120071,49.318,2026-06-01 13:33:55.998000+00:00
41.38375,2.119993,49.615,2026-06-01 13:33:59.998000+00:00
41.383735,2.119919,49.85,2026-06-01 13:34:03.998000+00:00
41.383719,2.119862,50.28,2026-06-01 13:34:06.998000+00:00
41.383698,2.119798,49.936,2026-06-01 13:34:10.998000+00:00
41.383676,2.119735,49.872,2026-06-01 13:34:14.998000+00:00
41.383657,2.119666,49.313,2026-06-01 13:34:18.998000+00:00
41.383646,2.119593,49.514,2026-06-01 13:34:22.998000+00:00
41.383635,2.119523,49.409,2026-06-01 13:34:26.998000+00:00
41.383618,2.119447,50.729,2026-06-01 13:34:30.998000+00:00
41.383606,2.119389,50.823,2026-06-01 13:34:33.998000+00:00
41.38358,2.11933,49.674,2026-06-01 13:34:37.998000+00:00
41.383563,2.119271,49.889,2026-06-01 13:34:40.998000+00:00
41.383533,2.11922,49.553,2026-06-01 13:34:44.998000+00:00
41.383504,2.119158,49.42,2026-06-01 13:34:48.998000+00:00
41.383471,2.119103,48.755,2026-06-01 13:34:52.998000+00:00
41.383426,2.119087,48.495,2026-06-01 13:34:55.998000+00:00
41.383372,2.11907,48.521,2026-06-01 13:34:59.998000+00:00
41.383351,2.119017,47.547,2026-06-01 13:35:05.998000+00:00
41.383303,2.119004,47.529,2026-06-01 13:35:09.998000+00:00
41.383257,2.119023,46.921,2026-06-01 13:35:13.998000+00:00
41.383207,2.119042,47.009,2026-06-01 13:35:17.998000+00:00
41.383166,2.119072,46.886,2026-06-01 13:35:20.998000+00:00
41.383116,2.119083,46.41,2026-06-01 13:35:24.998000+00:00
41.383072,2.119106,46.571,2026-06-01 13:35:28.998000+00:00
41.383026,2.119125,46.266,2026-06-01 13:35:32.998000+00:00
41.382969,2.119137,46.67,2026-06-01 13:35:37.998000+00:00
41.382916,2.119134,46.127,2026-06-01 13:35:41.998000+00:00
41.38287,2.11915,46.552,2026-06-01 13:35:45.998000+00:00
41.382826,2.11916,46.052,2026-06-01 13:35:49.998000+00:00
41.382774,2.119174,45.988,2026-06-01 13:35:53.998000+00:00
41.382728,2.119195,45.957,2026-06-01 13:35:57.998000+00:00
41.382679,2.119165,46.1,2026-06-01 13:36:03.998000+00:00
41.382651,2.119101,45.62,2026-06-01 13:36:07.998000+00:00
41.38262,2.119048,46.309,2026-06-01 13:36:11.998000+00:00
41.382587,2.118986,45.477,2026-06-01 13:36:16.998000+00:00
41.382575,2.118926,45.191,2026-06-01 13:36:20.998000+00:00
41.382572,2.118863,44.892,2026-06-01 13:36:23.998000+00:00
41.382549,2.118808,44.767,2026-06-01 13:36:26.998000+00:00
41.382535,2.118749,44.511,2026-06-01 13:36:29.998000+00:00
41.382516,2.118691,44.488,2026-06-01 13:36:33.998000+00:00
41.382516,2.118625,44.283,2026-06-01 13:36:37.998000+00:00
41.382488,2.118575,44.423,2026-06-01 13:36:40.998000+00:00
41.382441,2.118574,44.829,2026-06-01 13:36:45.998000+00:00
41.38239,2.118545,44.828,2026-06-01 13:36:52.998000+00:00
41.382368,2.118487,45.189,2026-06-01 13:37:08.998000+00:00
41.382363,2.118418,45.817,2026-06-01 13:37:23.998000+00:00
41.382349,2.11835,44.809,2026-06-01 13:37:27.998000+00:00
41.382326,2.118279,46.574,2026-06-01 13:37:31.998000+00:00
41.382318,2.118201,45.958,2026-06-01 13:37:36.998000+00:00
41.382296,2.118142,46.039,2026-06-01 13:37:40.998000+00:00
41.38228,2.118071,46.094,2026-06-01 13:37:44.998000+00:00
41.382277,2.11801,46.738,2026-06-01 13:37:49.998000+00:00
41.382263,2.117935,46.565,2026-06-01 13:38:06.998000+00:00
41.382334,2.117924,46.45,2026-06-01 13:38:39.998000+00:00
41.382286,2.117896,46.55,2026-06-01 13:39:25.998000+00:00
41.382287,2.117832,46.886,2026-06-01 13:40:05.998000+00:00
41.382248,2.117782,47.055,2026-06-01 13:40:11.998000+00:00
41.382234,2.117716,47.107,2026-06-01 13:40:15.998000+00:00
41.382214,2.117655,47.617,2026-06-01 13:40:22.998000+00:00
41.38219,2.11759,47.509,2026-06-01 13:40:26.998000+00:00
41.382172,2.117518,47.697,2026-06-01 13:40:30.998000+00:00
41.382151,2.117465,47.551,2026-06-01 13:40:34.998000+00:00
41.38213,2.117409,47.562,2026-06-01 13:40:40.998000+00:00
41.382088,2.117363,47.827,2026-06-01 13:40:44.998000+00:00
41.382113,2.117302,47.931,2026-06-01 13:40:47.998000+00:00
41.382088,2.117232,48.278,2026-06-01 13:40:50.998000+00:00
41.38206,2.117173,48.373,2026-06-01 13:40:54.998000+00:00
41.382043,2.11711,48.743,2026-06-01 13:40:58.998000+00:00
41.382027,2.117046,49.059,2026-06-01 13:41:02.998000+00:00
41.382016,2.116985,49.029,2026-06-01 13:41:05.998000+00:00
41.382029,2.116912,48.9,2026-06-01 13:41:08.998000+00:00
41.382017,2.116854,48.92,2026-06-01 13:41:13.998000+00:00
41.381999,2.116781,49.409,2026-06-01 13:41:17.998000+00:00
41.381992,2.116722,49.524,2026-06-01 13:41:21.998000+00:00
41.381973,2.11665,49.818,2026-06-01 13:41:25.998000+00:00
41.38195,2.116587,49.929,2026-06-01 13:41:29.998000+00:00
41.381953,2.116515,50.224,2026-06-01 13:41:33.998000+00:00
41.381929,2.11645,50.328,2026-06-01 13:41:37.998000+00:00
41.381912,2.116382,50.655,2026-06-01 13:41:42.998000+00:00
41.381892,2.116312,51.08,2026-06-01 13:41:46.998000+00:00
41.381887,2.116238,51.02,2026-06-01 13:41:50.998000+00:00
41.381873,2.116177,51.466,2026-06-01 13:41:54.998000+00:00
41.381861,2.116114,51.394,2026-06-01 13:41:58.998000+00:00
41.38187,2.11605,51.057,2026-06-01 13:43:24.998000+00:00
41.381835,2.115999,51.222,2026-06-01 13:45:17.998000+00:00
41.381846,2.115931,51.909,2026-06-01 13:45:21.998000+00:00
41.381849,2.115863,52.321,2026-06-01 13:45:25.998000+00:00
41.381838,2.115794,53.345,2026-06-01 13:45:30.998000+00:00
41.381823,2.115728,52.886,2026-06-01 13:45:35.998000+00:00
41.38183,2.115668,53.071,2026-06-01 13:45:39.998000+00:00
41.381851,2.115609,53.035,2026-06-01 13:45:44.998000+00:00
41.381901,2.115604,53.282,2026-06-01 13:45:48.998000+00:00
41.381947,2.115599,53.237,2026-06-01 13:45:50.998000+00:00
41.382008,2.115568,53.297,2026-06-01 13:45:55.998000+00:00
41.382049,2.115537,53.063,2026-06-01 13:45:58.998000+00:00
41.382107,2.115505,53.131,2026-06-01 13:46:02.998000+00:00
41.382153,2.115505,53.361,2026-06-01 13:46:05.998000+00:00
41.382193,2.115473,53.507,2026-06-01 13:46:09.998000+00:00
41.382238,2.115452,53.509,2026-06-01 13:46:13.998000+00:00
41.382288,2.115423,53.445,2026-06-01 13:46:17.998000+00:00
41.382325,2.115388,53.479,2026-06-01 13:46:20.998000+00:00
41.382376,2.115371,53.37,2026-06-01 13:46:23.998000+00:00
41.382424,2.115351,53.415,2026-06-01 13:46:27.998000+00:00
41.382466,2.115318,53.329,2026-06-01 13:46:31.998000+00:00
41.382515,2.115297,53.396,2026-06-01 13:46:35.998000+00:00
41.382563,2.115283,53.541,2026-06-01 13:46:38.998000+00:00
41.382615,2.115264,53.671,2026-06-01 13:46:43.998000+00:00
41.382661,2.115258,53.657,2026-06-01 13:46:46.998000+00:00
41.382709,2.115219,53.862,2026-06-01 13:46:52.998000+00:00
41.382736,2.11516,53.883,2026-06-01 13:46:56.998000+00:00
41.382764,2.115095,54.111,2026-06-01 13:47:01.998000+00:00
41.3828,2.115034,54.309,2026-06-01 13:47:06.998000+00:00
41.382841,2.115008,54.598,2026-06-01 13:47:10.998000+00:00
41.382891,2.11497,54.732,2026-06-01 13:47:15.998000+00:00
41.382926,2.114927,55.033,2026-06-01 13:47:19.998000+00:00
41.382973,2.114898,55.928,2026-06-01 13:47:31.998000+00:00
41.383011,2.114855,55.792,2026-06-01 13:47:44.998000+00:00
41.383044,2.114803,55.679,2026-06-01 13:48:09.998000+00:00
41.383093,2.114839,55.954,2026-06-01 13:48:23.998000+00:00
41.383143,2.114815,56.324,2026-06-01 13:48:28.998000+00:00
41.383202,2.114824,56.52,2026-06-01 13:48:31.998000+00:00
41.383244,2.114857,56.853,2026-06-01 13:48:36.998000+00:00
41.383273,2.114916,56.804,2026-06-01 13:48:41.998000+00:00
41.383321,2.114938,56.914,2026-06-01 13:48:45.998000+00:00
41.383361,2.114981,57.209,2026-06-01 13:48:50.998000+00:00
41.383395,2.115025,57.377,2026-06-01 13:48:53.998000+00:00
41.383427,2.115079,57.251,2026-06-01 13:48:59.998000+00:00
41.38345,2.115148,57.082,2026-06-01 13:49:04.997000+00:00
41.383471,2.115215,56.537,2026-06-01 13:49:10.996000+00:00
41.383487,2.115287,56.431,2026-06-01 13:49:14.996000+00:00
41.383496,2.115349,56.158,2026-06-01 13:49:19.996000+00:00
41.383507,2.11542,56.473,2026-06-01 13:49:22.996000+00:00
41.383526,2.11548,56.143,2026-06-01 13:49:26.996000+00:00
41.383533,2.115546,56.099,2026-06-01 13:49:30.996000+00:00
41.383566,2.115605,55.593,2026-06-01 13:49:34.996000+00:00
41.383579,2.11567,55.465,2026-06-01 13:49:41.996000+00:00
41.383583,2.115741,55.521,2026-06-01 13:49:45.996000+00:00
41.383559,2.115685,56.109,2026-06-01 13:50:15.996000+00:00
41.383545,2.115628,56.691,2026-06-01 13:50:27.996000+00:00
41.383603,2.115699,56.365,2026-06-01 13:50:35.996000+00:00
41.383685,2.115698,55.966,2026-06-01 13:50:38.996000+00:00
41.383622,2.115809,55.911,2026-06-01 13:50:40.996000+00:00
41.383622,2.115877,55.335,2026-06-01 13:50:52.996000+00:00
41.383628,2.11594,55.022,2026-06-01 13:50:56.996000+00:00
41.383658,2.115998,55.217,2026-06-01 13:51:00.996000+00:00
41.383656,2.11606,55.297,2026-06-01 13:51:05.996000+00:00
41.38368,2.116119,54.983,2026-06-01 13:51:10.996000+00:00
41.383692,2.116189,54.854,2026-06-01 13:51:15.996000+00:00
41.383699,2.11625,55.056,2026-06-01 13:51:19.996000+00:00
41.383736,2.116295,55.111,2026-06-01 13:51:24.996000+00:00
41.383763,2.116346,55.309,2026-06-01 13:51:28.996000+00:00
41.383779,2.116415,55.527,2026-06-01 13:51:33.996000+00:00
41.383801,2.11647,55.671,2026-06-01 13:51:37.996000+00:00
41.383858,2.116495,55.892,2026-06-01 13:51:42.996000+00:00
41.383904,2.116528,55.927,2026-06-01 13:51:48.996000+00:00
41.383945,2.116573,55.831,2026-06-01 13:51:53.996000+00:00
41.38397,2.116635,55.958,2026-06-01 13:51:58.996000+00:00
41.383983,2.116705,56.133,2026-06-01 13:52:06.996000+00:00
41.383999,2.116765,55.573,2026-06-01 13:52:11.996000+00:00
41.384021,2.116831,55.189,2026-06-01 13:52:16.996000+00:00
41.384032,2.116901,54.888,2026-06-01 13:52:21.996000+00:00
41.38405,2.116959,54.524,2026-06-01 13:52:24.996000+00:00
41.384069,2.117018,54.326,2026-06-01 13:52:28.996000+00:00
41.384086,2.117082,54.109,2026-06-01 13:52:36.996000+00:00
41.384105,2.117154,53.72,2026-06-01 13:52:41.996000+00:00
41.384119,2.117213,53.244,2026-06-01 13:52:46.996000+00:00
41.384135,2.117277,53.045,2026-06-01 13:52:51.996000+00:00
41.384151,2.117345,52.83,2026-06-01 13:52:55.996000+00:00
41.38416,2.117411,52.464,2026-06-01 13:52:59.996000+00:00
41.38418,2.117472,52.011,2026-06-01 13:53:04.996000+00:00
41.384191,2.117533,52.166,2026-06-01 13:53:08.996000+00:00
41.384211,2.117597,52.056,2026-06-01 13:53:12.996000+00:00
41.384225,2.117663,52.592,2026-06-01 13:53:15.996000+00:00
41.384228,2.117731,52.196,2026-06-01 13:53:18.996000+00:00
41.384238,2.117798,52.131,2026-06-01 13:53:21.996000+00:00
41.384253,2.117855,52.224,2026-06-01 13:53:24.996000+00:00
41.384257,2.117919,52.709,2026-06-01 13:53:27.996000+00:00
41.384248,2.117978,53.041,2026-06-01 13:53:30.996000+00:00
41.384239,2.118057,52.825,2026-06-01 13:53:34.996000+00:00
41.384245,2.118128,53.066,2026-06-01 13:53:38.996000+00:00
41.384273,2.118193,52.541,2026-06-01 13:53:42.996000+00:00
41.384302,2.118244,52.895,2026-06-01 13:53:46.996000+00:00
41.384339,2.118284,52.732,2026-06-01 13:53:49.996000+00:00
41.384377,2.118328,52.757,2026-06-01 13:53:52.996000+00:00
41.384399,2.118382,52.967,2026-06-01 13:53:55.996000+00:00
41.384427,2.118443,52.843,2026-06-01 13:54:00.996000+00:00
41.384448,2.118497,52.626,2026-06-01 13:54:05.996000+00:00
41.384497,2.118497,52.847,2026-06-01 13:54:10.996000+00:00
41.384541,2.118457,53.011,2026-06-01 13:54:16.996000+00:00
41.384576,2.118411,53.209,2026-06-01 13:54:27.996000+00:00
41.384615,2.118451,53.194,2026-06-01 13:54:54.996000+00:00
41.384651,2.118493,53.298,2026-06-01 13:54:57.996000+00:00
41.384687,2.118539,53.369,2026-06-01 13:55:01.996000+00:00
41.38471,2.11859,53.434,2026-06-01 13:55:05.996000+00:00
41.384719,2.118652,53.098,2026-06-01 13:55:10.996000+00:00
41.384696,2.118707,53.485,2026-06-01 13:55:16.996000+00:00
41.384717,2.118777,53.51,2026-06-01 13:55:20.996000+00:00
41.384735,2.118844,53.44,2026-06-01 13:55:25.996000+00:00
41.384746,2.118913,53.096,2026-06-01 13:55:32.996000+00:00
41.384769,2.118967,52.859,2026-06-01 13:55:36.996000+00:00
41.38478,2.119032,52.703,2026-06-01 13:55:41.996000+00:00
41.384798,2.11909,52.323,2026-06-01 13:55:45.996000+00:00
41.384825,2.119149,52.609,2026-06-01 13:55:50.996000+00:00
41.384824,2.119209,52.157,2026-06-01 13:55:58.996000+00:00
41.38479,2.119269,51.571,2026-06-01 13:56:08.996000+00:00
41.384742,2.119297,51.112,2026-06-01 13:56:12.996000+00:00
41.384698,2.119313,51.027,2026-06-01 13:56:16.996000+00:00
41.384645,2.119308,51.051,2026-06-01 13:56:22.996000+00:00
41.384595,2.119314,50.788,2026-06-01 13:56:29.996000+00:00
41.384561,2.119273,51.073,2026-06-01 13:56:34.996000+00:00
41.384516,2.119289,50.533,2026-06-01 13:56:41.996000+00:00
41.384492,2.119343,50.669,2026-06-01 13:56:49.996000+00:00
41.384495,2.119403,50.323,2026-06-01 13:56:53.996000+00:00
41.384503,2.119472,50.783,2026-06-01 13:56:59.996000+00:00
41.38452,2.119548,50.511,2026-06-01 13:57:04.996000+00:00
41.384537,2.119613,50.509,2026-06-01 13:57:09.996000+00:00
41.384553,2.119681,51.064,2026-06-01 13:57:15.996000+00:00
41.384592,2.119731,50.928,2026-06-01 13:57:19.996000+00:00
41.384624,2.119792,50.869,2026-06-01 13:57:23.996000+00:00
41.384658,2.119837,50.954,2026-06-01 13:57:27.996000+00:00
41.384681,2.119897,51.028,2026-06-01 13:57:31.996000+00:00
41.384687,2.119957,50.855,2026-06-01 13:57:38.996000+00:00
41.384701,2.120015,50.64,2026-06-01 13:57:44.996000+00:00
41.384731,2.120066,50.57,2026-06-01 13:57:48.996000+00:00
41.384706,2.120124,50.466,2026-06-01 13:57:53.996000+00:00
41.384697,2.120194,50.237,2026-06-01 13:57:57.996000+00:00
41.384703,2.120253,50.449,2026-06-01 13:58:01.996000+00:00
41.384673,2.120302,50.813,2026-06-01 13:58:07.996000+00:00
41.384633,2.120345,50.809,2026-06-01 13:58:12.996000+00:00
41.384599,2.120387,50.535,2026-06-01 13:58:17.996000+00:00
41.384551,2.120405,50.659,2026-06-01 13:58:22.996000+00:00
41.384496,2.120416,50.56,2026-06-01 13:58:25.996000+00:00
